grid_id,object_id,object_type,size,min_velocity,avg_velocity,max_velocity,x,y,color,cluster_id
402,143,3,49,0.12091755639768245,12.904976704634896,25.689035852872106,801,184,blue,0
402,147,20,925,0.10360551447254177,1.6180852768202951,8.343537229476826,897,164,red,0
402,151,20,42,0.6578947368421052,1.0608252155619258,2.142747821777417,930,269,red,0
402,153,100,120,0.014083288998235766,1.6727013980177392,4.789545979789814,742,167,green,0
402,155,100,357,0.7142857142857143,1.1810798451398918,3.312693299999689,729,167,green,0
402,156,20,728,0.11676554653728853,4.553335470100119,10.81532113552008,939,178,red,0
402,157,3,216,0.013787926169567527,1.6069147873592862,11.86036603771049,736,172,blue,0
402,160,3,1155,0.12529835263161393,5.055726474841572,11.4639581662674,843,194,blue,0
402,163,100,576,0.5952380952380952,1.5277560205757148,8.156489460086368,820,202,green,0
402,164,100,396,0.6211180124223602,1.5580676615107072,9.715336077668177,746,164,green,0
402,165,3,900,0.1470716195699085,1.6825507200852838,7.994899264454747,937,157,blue,0
402,166,20,91,4.929577464788731,5.852943368289059,6.776309271789384,734,259,red,0
402,168,100,1320,0.6451612903225806,2.298234013701243,10.947533668091005,736,184,green,0
402,169,20,1394,0.6134969325153374,1.876045280948391,15.016997172591884,923,157,red,0
402,173,20,780,0.6134969325153374,1.916201153047216,27.49734991595642,921,165,red,0
402,181,3,210,0.02052158596531331,2.085443360867408,11.805555555555555,918,221,blue,0
402,182,20,1890,0.625,1.5554999459222594,7.798413500382332,801,186,red,0
402,183,20,2175,0.6024096385542169,1.5537814544322617,19.73088130439704,732,204,red,0
402,184,20,50,0.059578224969629084,4.680868034567996,18.071022842733235,932,199,red,0
402,185,20,54,0.5952380952380952,1.1342711113430084,4.485500227189192,798,136,red,0
402,187,3,24,0.02207198693978109,1.1068293971331884,3.6764705882352944,748,189,blue,0
402,188,100,48,0.120137450209309,2.03773058490611,5.374838498865699,728,171,green,0
402,189,3,65,0.0042677690622601305,2.415997647311217,17.36111111111111,930,166,blue,0
402,190,100,187,0.6097560975609756,2.3578301082657798,39.646750312100295,869,221,green,0
402,195,100,288,0.628930817610063,4.601682173748525,7.5138510321001775,734,176,green,0
402,196,20,24,0.0248278915093117,2.2352826368391634,31.143643622870407,734,167,red,0
402,197,100,120,0.14407424243804065,1.5479731458841302,3.44528345513026,835,167,green,0
402,199,20,2294,0.6097560975609756,1.2534542929677732,25.52741297653411,772,189,red,0
402,202,20,3034,0.6756756756756757,1.6632178021689232,3.337414891790732,932,138,red,0
402,203,20,160,0.05264461777755873,1.0164487121986123,2.7305335268991127,820,141,red,0
402,204,20,952,0.7092198581560284,2.3562367065013783,5.700912172194638,757,199,red,0
402,207,100,247,0.628930817610063,1.3113109523971422,3.862893570903625,727,163,green,0
402,209,20,725,0.6172839506172839,1.5715125826056184,11.411495179082461,901,137,red,0
402,211,100,285,0.6172839506172839,1.8141267790382432,6.757750103087624,726,165,green,0
402,213,3,119,0.051203591554314656,1.4466765345012045,2.5298221281347035,943,196,blue,0
402,216,20,780,0.968639426282942,2.20986145801457,6.191307061824298,747,183,red,0
402,217,100,70,0.09363586813128603,1.945403041206668,8.725793173037895,817,161,green,0
